id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,lokasi_rth,jenis_rth,luas_rth,satuan,tahun
1,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111003,CIPADUNG WETAN,32.73.28,PANYILEUKAN,32.73.28.1003,CIPADUNG WETAN,JL. A.H NASUTION RW 02,PERUSAHAAN - LAPANGAN OLAHRAGA DAN SEMPADAN SUNGAI,5400,METER PERSEGI,2019
2,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111003,CIPADUNG WETAN,32.73.28,PANYILEUKAN,32.73.28.1003,CIPADUNG WETAN,JL. PANGARITAN RW 03,PERUSAHAAN - LAPANGAN OLAHRAGA - SEMPADAN SUNGAI DAN SEMPADAN JALAN,26300,METER PERSEGI,2019
3,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111003,CIPADUNG WETAN,32.73.28,PANYILEUKAN,32.73.28.1003,CIPADUNG WETAN,JL. PANGARITAN RW 04,SEMPADAN JALAN,350,METER PERSEGI,2019
4,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111003,CIPADUNG WETAN,32.73.28,PANYILEUKAN,32.73.28.1003,CIPADUNG WETAN,JL. PANGARITAN RW 06,SEMPADAN SUNGAI DAN SEMPADAN JALAN,2100,METER PERSEGI,2019
5,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK E8 RT 05 RW 04,FASOS FASUM,196,METER PERSEGI,2019
6,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK E 14 RT 06 RW 04,FASOS FASUM,192,METER PERSEGI,2019
7,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK F RT 07 RW 05,FASOS FASUM,80,METER PERSEGI,2019
8,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN CITRA RW 13,FASOS FASUM,192,METER PERSEGI,2019
9,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN RW 10,FASOS FASUM,80,METER PERSEGI,2019
10,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK F RT 06 RW 05,FASOS FASUM,192,METER PERSEGI,2019
11,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK J1 RT 03 RW 09,FASOS FASUM,80,METER PERSEGI,2019
12,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK B RT 01 RW 02,FASOS FASUM,196,METER PERSEGI,2019
13,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,JL. TERUSAN PANYILEUKAN RW 07,FASOS FASUM,72,METER PERSEGI,2019
14,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN RW 08,FASOS FASUM,80,METER PERSEGI,2019
15,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,JL. TAMAN CIPADUNG INDAH RT 01 RW 01,FASOS FASUM,24,METER PERSEGI,2019
16,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK AB RT 01 RW 02,FASOS FASUM,24,METER PERSEGI,2019
17,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK C RT 01 RW 03,FASOS FASUM,80,METER PERSEGI,2019
18,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK G5 DAN G6 RT 03 RW 06,FASOS FASUM,80,METER PERSEGI,2019
19,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,JL. RAYA PANYILEUKAN BLOK J6 RT 02 RW 07,FASOS FASUM,24,METER PERSEGI,2019
20,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK I RT 02 RW 08,FASOS FASUM,80,METER PERSEGI,2019
21,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK O DAN J RT 03 RW 09,FASOS FASUM,100,METER PERSEGI,2019
22,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,BUMI PANYILEUKAN BLOK L DAN M RT 02 RW 11,FASOS FASUM,100,METER PERSEGI,2019
23,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,JL. TERATAI RAYA RT 03 RW 12,FASOS FASUM,24,METER PERSEGI,2019
24,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111002,CIPADUNG KIDUL,32.73.28,PANYILEUKAN,32.73.28.1002,CIPADUNG KIDUL,JL. KAVLING DAMRI RT 01 RW 14,FASOS FASUM,24,METER PERSEGI,2019
25,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111004,CIPADUNG KULON,32.73.28,PANYILEUKAN,32.73.28.1001,CIPADUNG KULON,JL. PANUTAN RAYAÂ  RT 03 RW 05,LAHAN KOSONG,42,METER PERSEGI,2019
26,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,3273111004,CIPADUNG KULON,32.73.28,PANYILEUKAN,32.73.28.1001,CIPADUNG KULON,KOMPLEK BUMI ASRI RT 02 RW 06,LAPANG VOLLEY,100,METER PERSEGI,2019
